id_str,screen_name
8.77718E+17,6thWIGOP
8.87698E+17,Jknoblo
9.96892E+17,VQCampfire
8.21706E+17,andreagoldie6
83190828,Ruthsgd35
861089942,JoyceMire15
9.9686E+17,aroma55692
9.96855E+17,austin96762690
170724134,Fabbigail
9.68272E+17,BrandiKesson
9.95006E+17,jl13197
9.96499E+17,WomenRUN_USA
25364651,tctimes
60642173,DrBobDC
22868430,lisaschneegans
9.96753E+17,rcstv2
1074504961,Sloth1963
4202286861,TheMuskquatch
2774160419,smackyoumental
14445926,CrisFin7
9.96587E+17,dan35965130
25099637,TMLEFLER
9.43827E+17,Smilegreatday
9.96573E+17,hubbu_bubbu
9.96563E+17,BollingerPolly
9.96555E+17,ritabrandt16
9.96553E+17,dangmu234446
7.57587E+17,NotReaching
9.78404E+17,JohnAda88886688
7.28415E+17,DavidWALLY18
163503413,staredcraft
9.96467E+17,to_dump
9.96467E+17,fordwilneshis
9.96454E+17,Ellenkay20
9.96451E+17,cenjia3191028
28026137,mattcsaki
9.24561E+17,JamesJawors
9.96411E+17,BrandyW71304698
9.96405E+17,BTSSHOOKYEONDAN
1520799247,PhiChiPsi
9.96369E+17,havery44563850
7.10928E+17,ebgb777
9.96314E+17,DJoysticks
9.89229E+17,keegan47906035
9.96236E+17,Jared99346071
71541634,LaAmbivert74
1512174378,scottbellroof
25025186,Puba62
9.96206E+17,gfdgfgbngnht1
587782307,443777
9.82996E+17,Jeano3801
9.96191E+17,Mcphilamy1
575734245,RunNMuskegon
2462421218,Bapitts1
9.96129E+17,Cookiel10553586
9.96114E+17,MyReap
3127160813,idiliguntarguta
9.9611E+17,mingchang928431
9.80105E+17,YOGallagher1
9.96063E+17,StairSamuel
537829851,Thejrose76
7.58333E+17,39Pinkpolkadots
9.96025E+17,kelly47251948
1135538484,AlexMPineda
9.96007E+17,alexlov72604701
9.79463E+17,jon_eckland
9.95898E+17,DHANBGHALE4
2300652954,MaryBuchzeiger
9.95844E+17,RonBarr42655839
9.95494E+17,chafe_space
2952551099,toddjones1730
9.95804E+17,Alisha16474882
27849370,jamaicabyles
9.95798E+17,Dnejejej1
32310958,Darrell_Harden
614547013,RIZZARR
9.95716E+17,reginawood1953
8.80701E+17,merican_classic
9.86312E+17,MPO2018
9.95318E+17,lynnobrien444
2380771550,ApcookCook
9.95532E+17,LachapelleRich
9.68909E+17,MiRareAction
9.95493E+17,mikhazara55182
541109254,Rockydeplorable
7.6854E+17,slambam1232
9.95446E+17,maizenblue58
377130466,carmenroehr
8.3386E+17,1776RealNews
9.95421E+17,Amanda95525085
9.05179E+17,AngelGrace1313
9.95335E+17,HammaniAli3
9.65022E+17,LunsfordDonnaj
1651916575,DanielleDeuby
255872126,ckw12345
9.95358E+17,Oliver_Speaks
9.95338E+17,Sheknowsbetter1
172408544,GradEmpUnion
211250194,phchbtc
4854436449,timsmithtruck
8.25121E+17,Deb04206681
3956442741,LisaRishi
224360388,bmbrown405
8.1865E+17,ECMach2014
463384438,timtrivett
4764419358,BoycottBertha
7.47513E+17,chrisncorona
9.87004E+17,NawalKi47485605
7.9109E+17,ProudSupporter2
95050618,KelPort
9.95151E+17,nullfriend
8.89256E+17,IvyFoliage
88196900,ARCTICRICK99734
9.38465E+17,chaotic456
9.95138E+17,adddriannnnnnn
8.29247E+17,MaryAnnJaxBeach
1609546459,charlescmarquez
2310633901,phxdlr
9.95117E+17,Dibrani18
9.8834E+17,ghosmer007G
7.5479E+17,RealTruthNow16
66224517,ABurt777
34674835,lynnkajdasz
272794813,99linebind
392401105,BAMontgomery8
2737074493,stumac1000
4637459908,bigjay48118
1465530194,17064311
37364082,andysmau
2383840081,laura_reigle
7.63208E+17,silverheathen
9.64173E+17,UNTIL_PR0V3N
9.87002E+17,lloydfbailey
370403211,IdunaB
8.39619E+17,fengsylmar
2990802233,dimick_matt
8.79851E+17,BayernKaiser
7.85035E+17,PopuReaganist
9.95007E+17,kam63293902
9.75082E+17,PearlyBakerbest
9.94967E+17,EricDalrymple6
9.94947E+17,MichiganFCF
4242973750,gloglo701
9.92105E+17,EngageEmployme1
9.79766E+17,cammsurvivor
9.94884E+17,JeffryCunningh5
9.94857E+17,yingong81686
9.94763E+17,eijoedm
55428850,dstouty
4103250680,kriger_adrianna
9.71763E+17,yankee_jordan
9.76881E+17,Ealy9099
9.86306E+17,DebbyJohnson114
351729165,dallystephen
7.4796E+17,ACESERVICESINC
9.94653E+17,litty37008964
248354426,JAMackinn
9.94627E+17,fhcinspires
9.54917E+17,TruthHonestFact
2570548526,pcraindia
44252114,LEADmkting
9.75032E+17,NTPe0gNLEaHHW7d
7.93877E+17,OrianaBonato
380731166,whatrugonnado
791833742,Hey_U_Moron
9.82293E+17,MichiganVoters1
21790626,juliealdorfer
560433879,JessicaBloomwd
249846501,donruyle
790975532,heymerlin11
19807720,krepd
2827239973,Evjone95
54775157,boarderchickrae
9.63063E+17,EnergyFrdmAll
470468291,pvvult
8.32024E+17,jjacobs63896162
865854439,jcastiblanque
9.84935E+17,mckeekyl48080
2920187754,StephyONurse
7.74636E+17,GLMperspectives
9.27007E+17,Mike_Hoppes
35978371,Leandrolexis
9.9062E+17,Vachan_C
9.94162E+17,FredHeisenberg
7.08759E+17,GG38040
54772186,Dralhusein
700981502,mustangmk44
9.81953E+17,ForwardMich
9.28459E+17,1983021a
9.94018E+17,ActionEqmi
419224739,KirkJorgenson
9.19741E+17,Primohassan4
486267882,roughcreek44
2365059313,watsjd42
8.96441E+17,magazine_great
9.84115E+17,ChaseTurnerGOP
252453966,donovanasmar
9.13473E+17,MITruthDog
391661741,tasha9195
9.50008E+17,moritz_edward
3193777898,0929d5170fed4f5
9.9367E+17,hilljim6
2999138742,SarentUch
9.93656E+17,Michiganp3Pilot
9.88034E+17,MiccaOrg
1368067153,SjonesJill
25799565,SWORDMAIDEN
8.06709E+17,SLapprich
373668532,NJDeplorableVet
3145041638,mariemarvin6
7.25466E+17,MacMaggies
8.70365E+17,CVaandering
9.93489E+17,RapidTekMatt
9.93472E+17,husamgadban
22563943,NEgirlcamper
551916743,TeriBehnke
9.70158E+17,khalid_asghari
9.93287E+17,ERICS_18_9
8.38213E+17,JoeCharlesLang
1947335737,Jkresnak
4884073884,joleary_o
9.80233E+17,SweetPe44648682
9.70627E+17,BrunaSantospage
7.57643E+17,flashpower11
8.82024E+17,crystab56743059
2453034199,TheRoyalRapt0r
7.25107E+17,keithfeldp
14622946,heidiganahl
4861801332,henry_957
274575721,Gartengrl1
7.39866E+17,shawnswaystack
9.92152E+17,TrumpLovesMe1
7.87988E+17,Bobmar77
3424973243,georgepatriciaa
44289554,nitrorabbit
9.83885E+17,KJNevins94
7.72205E+17,PatrioticVa
521795009,MikenzieFrost
9.90975E+17,trumpvoterclub
7.57079E+17,RubyRockstar333
94695195,BrettVanderH2O
15040988,geoff_deweaver
7.30557E+17,eabeltengr
344183970,rfavorjr
849457146,danawilde95
26420738,GeorgetownCR
9.92086E+17,19RSg844vJsS
503936427,nstepnitz
9.69647E+17,CRH_AmericasGR
8.71445E+17,juanservin11
412506482,Cocktailbetties
62664343,Louie8181
8.8205E+17,Pwmciii
260982025,ianmcnally
81367408,bubbamoosekat
636000623,coachmel2014
9.9221E+17,RepClubGVS
25626225,tellblt
294389875,robh187
155237157,Boudreau63
8.82119E+17,RoyBStewartJr
268859711,Gospel4MI
288770647,ehusbi
109613783,michiganreview
9.89872E+17,JerseyBold
7.77641E+17,donmouthy
1623001964,triciajinlee
8.63455E+17,macky_nomo
9.91844E+17,jalenlove16
86341083,CorrosionEng
9.90202E+17,MBlossfeld
9.90687E+17,leese_nathan
9.84512E+17,GIJoeZane
9.55932E+17,SarahPr00994647
9.48669E+17,RonaldM02993218
9.90654E+17,antaccettura1
9.91767E+17,Heather49170303
1553189084,wayne3254
9.88969E+17,Pradeep03138190
115158764,KFleck513
1522123512,101rykers
586822414,ChrisCCee
489079025,d_idaho1
9.66424E+17,sharingITaII
361339507,DoudsMarket
9.91328E+17,detcityresurge
7.8116E+17,wisam_naoum
9.4725E+17,cmsjrs
745332559,rosiebudpisces
876953616,Foxyforever16
309234948,laurahitt1
9.50001E+17,almarienevils3
4874688476,Smart4Trump
9.91419E+17,gil91598421
258620488,TheRealTylerHol
805174566,AnneEllisonn
9.57188E+17,paullmifsudpat1
2987775001,grecoman120
8.40228E+17,dwatjr2
9.91356E+17,Mal42967455
8.35545E+17,ChrisAttaway2
9.90345E+17,OrnelaBoisseau
9.913E+17,Michiganbowhun1
9.90896E+17,Edu_BurkinaFaso
3241007092,USAloveGOD
423122798,ProfessorABP
31542959,jarradkimmell
9.91102E+17,dddddddfffffgg3
27506559,ArtbyAWOHS
300491530,BlacWallstreet
9.91057E+17,stevenbon38
351939752,alalbach85
8.12883E+17,_MyIsabelle
9.89315E+17,allalyssasays
15698349,Wandafay
9.90967E+17,tbengston23
393765347,detumfan
9.81494E+17,DavidThomasmar2
3234802378,TiffanyAchilles
41745707,smschimel
9.67335E+17,JaneKenn7777
8.61292E+17,usa_jackie
509505952,kerrekgriffes
3249394654,davisj314_davis
8.90017E+17,RickA85876728
1335330222,Tommy_Feldman13
9.4867E+17,MaryMur1010
9.9067E+17,SanousiIbrahim1
7.09184E+17,AiwaFelipe
8.16021E+17,StevenErdahl
202952121,OliverMcGee
9.90623E+17,magyj19
3985438453,desiluci8
9.83164E+17,PamelaEaddy2
2459825844,lewiscjcac
233601559,MIWomensComm
7.06458E+17,Dougermarvin
2528165413,AugustinaG_C
3450394523,Tsaxtalk
26065963,nocchipi
4647699137,shesup21
846673729,SupportAmerica9
142074934,KayM728
9.36362E+17,michele_royston
369121003,orangep3
7.55439E+17,RevRobertJBull1
9.43661E+17,DaniloMarte13
585709033,nymagicsong
8.95151E+17,deplorable9AZ
8.03981E+17,mtry121
3400280769,NewblattM
799301095,LaurieLaforce
618683510,TeresaAmbra1
1452432955,mckayfaust
7.85025E+17,memeseeker
7.86526E+17,CarstensMarilee
2741713975,BeyondHaunted
9.90104E+17,gayboy2190
4856728953,LoneEagal21
1029522668,truthseekerd
9.89983E+17,Rama74913323
3269734909,Ben_Orner
8.18237E+17,Salvo_oliveri
392045699,neekaj9019
983173027,SailingWaves_
9.89826E+17,JOEYKRACKS3
9.89821E+17,Gop2theMax
402617695,diellemusicuk
9.89801E+17,BruceBurhans
125502317,apgarza1979
225872416,arik_anderson
395788463,ARRiemersma
102855586,mepk00alcom
55745049,norm2rk
1592518333,maddy7771D
4071703853,JordanTaylorKi5
9.89591E+17,TylerRoberts4MI
9.01126E+17,Ryan_Huizdos
9.45943E+17,VickiCumbus
33317438,GoldStarMomTX55
702789398,PRIVICNVS_TRAN
402930042,AndresPalacin
18371238,scarlett_0hara
8.78302E+17,AckleyBridget
9.84823E+17,KeithEugeneMill
7.2872E+17,AngelaLoveNotes
25273440,Nicolefeller
36704532,CoachChod
163635204,BecksReborn
9.89261E+17,DeniceSaint
2544906864,wllmwlcxsn
7.94181E+17,SogBlue
9.86389E+17,KarenCu01207050
7.12445E+17,snake2295
8.97826E+17,GadioOumoul
9.39853E+17,K1Denise
9.84138E+17,sandrabarry653
9.89029E+17,kathire24230776
2408494104,mytruepov
321782055,CoachKoren
7.33088E+17,CFCounseling1
1932402193,Emaxx2044
7.7409E+17,BigFish3000
9.88866E+17,piwan52336
9.88138E+17,electmatthall
9.88858E+17,unspeakalbe
9.88843E+17,zhaique03147369
9.88828E+17,martina_polus
9.88816E+17,zhaiquan00726
9.88812E+17,BigEsShop
9.8881E+17,wblewis79
28260861,chitterbug
8.90939E+17,GTenhulzen
45493658,666obama
132032762,DianaNoble
9.88633E+17,FreshandFast770
8.87907E+17,trumpisthewall
779149652,morgan_bolinger
9.88582E+17,clydeskorner867
9.88538E+17,Qiming0812
14074451,CarnivoreMike
1517604228,Bulldoggin1974
9.87421E+17,SecretMaga
9.88509E+17,JediAverage
2394628712,ArlineRivas13
9.88503E+17,AndreJWillard1
9.88503E+17,skfbek
8.79354E+17,IAM_AC310
9.74968E+17,MichelleHaessl2
2899265433,Brian_in_MI
9.88488E+17,fidocrew
221572605,mollyenixon
366599465,wutong830
9.28467E+17,Chriscarteroann
258232166,A_DroMedina
9.88342E+17,ryanmartin1861
3359538994,JacobRothMSD
7.35554E+17,PinchasBalsam
20609810,richcanprintit
9.86468E+17,swamp_captain
4809363137,Alpolitico1
9.88167E+17,Extreme_Fun_Mal
249402136,FunandGoodToys
262713455,bigsky_24
9.8593E+17,LouisEmerson16
9.88065E+17,Emma54573385
9.80117E+17,SarahBranca3
9.88053E+17,TMobile45718353
9.87993E+17,juliacoleman223
9.87992E+17,michell44137148
9.8799E+17,ruthhudson9031
9.87915E+17,Niaeshaellison1
17180116,kyrsten922
2575766982,MAGARightMeow
7.02661E+17,wendyMAGA71
9.59549E+17,americancsvtv
9.52905E+17,Lori33951988
545071493,taloninmi
615205328,ProductsKing
307049130,figster05
9.8771E+17,EggscellentProd
8.85122E+17,DeboerLaurette
3180383914,Right_to_Vote16
580430047,HOOVinNC
7.57392E+17,_1776WorldWide_
9.87562E+17,ElectKremer
4924694373,PatinDetroitMi
7.85277E+17,Jnegri0218
4382854709,ScottVanberkom
9.87431E+17,osteenn1
9.79438E+17,shooteroutrage
4449560355,portia_nontando
383463110,DonSkon
66308853,Paul_K12
9.87394E+17,tracker_101
8.67983E+17,iisbevanbarus
9.87392E+17,howardforeskin
87239049,thebradburn
96609438,maaddymelton
9.73335E+17,mechamensch
7.01274E+17,Jeanmarhea
8.23148E+17,silverado6060
7.03057E+17,susieksk
634127018,rsbfromnc
3140892904,bbouschet
456475254,dynamite1095
9.19205E+17,BeardsleeShawn
4710388283,huddlesmel
21410207,emperoreyes
3414192616,Homeshoppingdec
351745361,RAGING_RABBI
3417883469,realreality21
7.87834E+17,jrc3dc
2926845186,spartyforthewin
9.8568E+17,monche_longjohn
9.86197E+17,MatinHaqiq
8.7366E+17,Christo98455510
1676934656,Creds98Jackson
9.76139E+17,Line5Film
33884147,BrianHere4trump
58804472,diana_huskerfan
106760838,annehayler
93977084,SteveM1001
8.78347E+17,ShadowFactionBk
2828225418,libbybates333
9.54068E+17,midwestbcm
8.25391E+17,Bigmikec39
9.77747E+17,darrelbooth19
9.84988E+17,Rememberancerde
8.7368E+17,Goodguy44mag1
73418626,Debster234
4809810492,DavidBRobinson4
9.86018E+17,SoclJusticeNow
14160363,dsweeney
9.86759E+17,earthdayandyou
362123482,tr_goodman
7.44306E+17,ggmehsikomer1
19988708,violetikon
9.86754E+17,ginasin65452622
8.67045E+17,Donnie1234c
9.86748E+17,kwrpqj5t65
7.03317E+17,Carter6972
9.64658E+17,fasting39
3301052704,deanbc1
548819379,tnmcandrew
251928122,keepingupwithkf
9.86696E+17,fehugrp
9.86679E+17,JoeJ75375552
9.76562E+17,_JusticeClement
3709767857,PortageGal
9.21886E+17,pwickpayrick
1103824758,terry_superman
8.78439E+17,chefbillyoakum
129235890,Lrihendry
4075870218,jzidar19
291510808,Wordsmiter
63090725,dodiehorvath
52260291,zacharykamin
9.86421E+17,InCharge201807
247065641,janesuttons
8.54357E+17,ZameerAkhtar17
552311798,KevinGawronski
8.24973E+17,SZacharda
29395758,2alterorabolish
53698155,grammieo
386006209,clarkstonagt
9.86254E+17,fuckoff393
9.86228E+17,UnitedParentsA
3030524056,NesterHolly
9.86144E+17,Kaabae18
9.86129E+17,jawsly25
9.86106E+17,ghostraydr7
81952095,Mrs_Resist
9.739E+17,JohnRya15075503
9.82462E+17,VetsForSlotkin
9.84591E+17,mattbuckonline
609362474,glenda_cooper
9.86053E+17,hahahornah
9.8605E+17,joe_joemack
9.86049E+17,boda_cheryl
9.86042E+17,joshkoop3
2915088545,Nolansbaseball
9.86005E+17,rukia43397391
9.85999E+17,danielo16699584
9.85959E+17,BertCroche
9.85934E+17,0420_oleg
2852514207,poundtravel
9.75479E+17,JeffKle55779654
2949869421,bubbirakhel
9.85878E+17,1stPlaceGunpla
9.85869E+17,emericvodougno1
9.83687E+17,hollywoodsright
7.07639E+17,Reformedgrl
9.80009E+17,ZeshanShahid
410883254,MacFarlaneM
9.85746E+17,OfficalBass
7.96183E+17,JeffSchumache10
9.85713E+17,ash17west
9.85708E+17,gavin73487026
9.77179E+17,Amanda_S_16
2364950448,LisaMartinEsq
9.85651E+17,ok12668323
9.85633E+17,fishmanlmsw
25536553,R1377
9.85606E+17,corwinrrose
9.85571E+17,dialysispatien3
241109025,jylegoff
593847800,MarqGeorge1
1902312078,charlienummer
9.8554E+17,FactsGrand
2710139431,momck98
9.84415E+17,IBEAaronBradley
9.40763E+17,KhuitsingKarla
9.35644E+17,dickie_peterson
18444665,GWRepublicans
260772985,WolverineAlum
9.85395E+17,wdwicons
9.7622E+17,diva12ck
4721845321,_eddievogel28
4121959414,Whit22_k
9.85338E+17,yuanyuangong1
7.4206E+17,realDaveGoodson
9.85293E+17,regularfettywap
4758500550,bslarose
4205875817,gvsusunsets
14638747,tgrasski
9.85189E+17,MiDataDude
8.72825E+17,PBABranding
2598202267,MaryPardo59
9.85234E+17,Lover_of_btc
42421688,kjohn972
9.32662E+17,BjBadger2wisky
137169954,NoVa_Reflexx
525977431,hcat776
3418393804,alenazachery
8.78602E+17,shayford21
9.85157E+17,msnrnmcinerney1
8.67935E+17,mt2020dt
9.85033E+17,Mi8Gop
9.85031E+17,Daddyday11
9.57471E+17,bondscongress
8.72263E+17,KimmyJongUnz
7.55018E+17,MichiganMom38
9.53674E+17,cleosbarge
9.84957E+17,mubare2
7.16794E+17,lvdrod033
9.84933E+17,wrighthinking
9.84926E+17,rosemarie0074
49274236,harrys2
9.84885E+17,BraedynRogalski
9.84877E+17,WebKin13
9.82735E+17,RedPillMAGA
8.5379E+17,TZalsman
9.51513E+17,supernana999
9.60683E+17,sully26395802
18024333,miahdye
9.84671E+17,MaineGOP4RCV
9.84616E+17,CoreySm02874711
1961676854,mattsernau
1033862022,dodsonusn
9.84599E+17,qing_qingshen
411522715,Jeannief328
146322653,TaraLaRosa
3291004304,DanielElsbree
7.47185E+17,norris1987uk
9.59511E+17,WehniwalAhmad
26943629,gcappy
171195414,_TylerTheTyler_
8.84237E+17,AnitaQuick6
333018678,HunterCollett
9.75797E+17,CoritechTweets
439678297,dwillaman72
9.84489E+17,MSURecycle
205392468,FaceTheNation
8.53466E+17,Erpa1970Johnson
344347429,williamgaran
3184471478,RichardTBurnett
7.11281E+17,jayrod2380
34159237,Godbey
9.84453E+17,sebys41
9.58045E+17,DailyNewsHDN
9.48198E+17,GlennFHoward
9.84449E+17,solomon21333387
9.30737E+17,Huckle_bearer
534648493,NordyBB
1110313034,danxdevita13
1535482110,JEDI_Kid_A_1776
9.43305E+17,Rocker69085350
9.84431E+17,vjqqjn03
8.06092E+17,johnw_250
15128784,gregd777
2987881211,sanosharm
8.10878E+17,WaltNiz
8.27229E+17,Xianleather
9.75684E+17,Kali_Wolf_888
7.77413E+17,justme6785
46999181,DarkWaterClone
9.83433E+17,TimPMcCarthy
9.84284E+17,Gfufygybubftcg1
118276575,kagmich
2472491106,FrPaulKammen
2244881529,Dakodia
414563038,TMB3000
7.95806E+17,tonkla07
9.28608E+17,JonathanWege
50061297,lovesherboy
7.59168E+17,Elena75769445
7.79374E+17,yamen_noor
9.8418E+17,HopeLessMother1
2651507889,tammy7231753
1687970232,KevyB1990
9.84084E+17,GwEnMaRsH69
9.84084E+17,Calvintennis
8.99004E+17,UptonTeam
9.58862E+17,ROwenHarrison1
3167160225,sara_shalda
248300454,TRafaelCimino
29607652,sbash3
8.86054E+17,puppercompany
9.83854E+17,Bravog1991
1262776610,IAmJeffEmmerson
9.8391E+17,puremichmuseum
9.82309E+17,CrazedVapor
2378961661,MarciaDombrowsk
9.45731E+17,Indudeolgmailc1
9.62003E+17,VoteDanONeil
123138559,danferrellcom
9.83811E+17,Kelly17923406
9.83792E+17,liammspxox
477290789,WOLFSTAMPPROMOZ
1589090810,JervingPatty
9.75725E+17,bobwriv69
9.6388E+17,ReadyNetRelief
395007576,jeffmruz
2209358114,WyerTerry
9.832E+17,AutumnGreenlea1
8.24707E+17,Billlee55453517
9.00777E+17,NickSinclair16
8.13115E+17,Bonzer56
3997885049,Marilynj5858
3056320480,KD_WOODTV8
9892892,themanasutra
9.38488E+17,VOR1775
7.20722E+17,ImHereForTrump
9.61974E+17,christi_partain
8.74296E+17,dgaliger2
8.22116E+17,FinnHuckster
9.09153E+17,Pauls8462
240377323,kristenbye
9.83461E+17,SEANGLENN18
4185668961,mickyuille
148534222,smr2red
9.82382E+17,williamjvcarter
565873727,ScottSaxman1
9.83538E+17,tattyydaddy69
17475658,WorkExcel
8.9277E+17,RabeccaEarhart
2717247132,LisaBurnham123
2324214140,EKDussel
38277778,Thomas_Noe
318662924,3badbrothers
9.09472E+17,scottczasak
8.45385E+17,Trader_stv2gs
8.54151E+17,SciannaGabriel
27022561,valerieanne0918
1723331594,medwards914
9.77795E+17,CarltonDMcGee
72238802,castlekid39
306340799,Brogeytdog
861681146,HR29er
9.44246E+17,LoudounInspire
8.16246E+17,HawkNa2
1665270727,KFed213
954557358,chevymanbarra
1380836280,TheRealSMonshor
2582865488,DonnaBistrican
8.36664E+17,magicmom251
347058899,benjirwin22
9.83133E+17,FreelsGabriel
9.3294E+17,NajvaManija
19929339,Bigermike
9.6789E+17,DryerDaniela
9.29792E+17,WSPSpartanRick
9.70078E+17,Garylieellis1
2497175150,hardwrknglady
61962520,GregErhard
1631077742,drachbro
301553259,MamasitaRosita
248771384,traskmunoz
8.35813E+17,UHHHHHHHHHH41
9.82515E+17,PosseComitatUSA
9.78709E+17,Captain77305690
8.7399E+17,Sit4Something
9.82808E+17,quanwei58455813
3024582684,WesternIris
9.75185E+17,birchbootz
9.81158E+17,MindyDenninger
2796502542,jamievisser21
9.82732E+17,RockyStudents
9.82684E+17,DarodAhmed
9.82676E+17,hiosmannaja
15455253,nedryun
8.20322E+17,MuggsPierce
9.82664E+17,hjdhsjdjhshsjjs
9.82653E+17,xiyu479384
523689679,tribalbiker
2362728290,cbensonhunt
9.82622E+17,Trish_Lore
9.82621E+17,EstrayaNikon
9.81466E+17,jmeni9
9.6116E+17,mr_fakharii
9.37716E+17,marierosennet1
9.67946E+17,MaryEallonardo
7.76607E+17,awknd_enlightnd
411133602,VVJJST
9.82496E+17,michell15785955
9.82489E+17,Justinscott325
114686475,speeddwayy
59116122,avthunder
143648351,HoyasJournalism
7.20813E+17,ZhengGeorgeCN
9.82425E+17,GunrShark
9.78361E+17,saveEMUsports
9.73301E+17,CahalanForJudge
261072166,TheRelevantOne_
8.33781E+17,Rick_frazer_
811546879,BradCrouch3
9.82347E+17,MaclifeDolly
8.92579E+17,IPA2Amy
337764690,reid_adams
329859409,KrbbBurris
9.79844E+17,MikeWag082617
9.82307E+17,denniszheng334
1452191094,SpaldingGroup
9.09863E+17,dwjackson48
770547282,CarmenBartholom
9.82205E+17,manjia8568890
8.46136E+17,RobertJor101
86159024,FleeMaybe
9.82081E+17,KhalifSamira
9.71576E+17,terdle19541
2418094518,NicholasBuggia
9.82041E+17,ruru7663578
9.82038E+17,RachZwi
9.82025E+17,borderlinesari
319073311,toddranta
9.35189E+17,WMPgroupLLC
9.81947E+17,luoqiu5218799
28159989,fielder84
16082637,Gleaners
9.81915E+17,jasalisbury5
9.81911E+17,shixiang427417
2666984130,CopitosMom
15953944,kimrogers
9.81391E+17,makoto06947856
9.81759E+17,justins19762620
9.81742E+17,AsmitaDingore
9.81732E+17,zhuxu1986914
